verb,factor1,factor2,group
будить ipf,3.5031876316714,1.80749446463057,1
прошивать ipf,-16.6468891937911,1.8162130988823,1
вмещаться ipf,-16.6468891937911,1.8162130988823,1
дополняться ipf,-16.6468891937911,1.8162130988823,1
сглаживать ipf,-16.627982539192,1.82309127918191,1
налагать ipf,-19.0044052580158,1.82407004781906,1
грести ipf,-16.6090758845929,1.82996945948151,1
венчать ipf,-19.1368782603091,1.83120215020995,1
зарывать ipf,-17.8003415370824,1.83203712025173,1
налаживать ipf,-16.5635925040372,1.84477217465238,1
набрасываться ipf,-17.8035152343286,1.86107214614525,1
дорожать ipf,-18.5304785331273,1.86365787676869,1
предостерегать ipf,-12.2652406949876,1.86504560956731,1
стлаться ipf,-11.0813162800224,1.8699113324544,1
концентрироваться ipf,-16.4956359569983,1.87123854127912,1
вдохновлять ipf,-8.19459374372351,1.87409002735248,1
уничтожаться ipf,-11.0624096254233,1.876789512754,1
вселять ipf,-12.3836878421803,1.87748056409583,1
подпускать ipf,-12.3911526784986,1.88070742251851,1
хамить ipf,-12.2597838640681,1.88201372642752,1
разжигать ipf,-11.0435029708242,1.88366769305361,1
западать ipf,-17.7377210434748,1.90422778497562,1
закатываться ipf,-17.7113495525574,1.90787910685254,1
зависать ipf,-17.7188143888757,1.91110596527523,1
приравнивать ipf,-17.6924428979583,1.91475728715214,1
удовлетворяться ipf,-17.6735362433592,1.92163546745174,1
восполнять ipf,-17.6735362433592,1.92163546745174,1
разыскивать ipf,-8.47210591791868,1.92649076909522,1
выгадывать ipf,-17.6546295887601,1.92851364775135,1
копить ipf,-0.761629361697514,1.93413292408641,1
обучаться ipf,-12.2137331858276,1.93511097379789,1
обрастать ipf,-12.2211980221459,1.93833783222058,1
печалиться ipf,-9.89098204709923,1.95952792897117,1
ронять ipf,-9.20350542182485,1.96026683585768,1
вываливаться ipf,-12.1457766387887,1.96157734042464,1
печься ipf,-17.5677663871221,1.96185819467769,1
удваиваться ipf,-17.5677663871221,1.96185819467769,1
вырождаться ipf,-17.5677663871221,1.96185819467769,1
выжимать ipf,-14.7558222432377,1.96325338992654,1
высиживать ipf,-17.548859732523,1.96873637497729,1
смыкаться ipf,-17.548859732523,1.96873637497729,1
содействовать ipf,-16.8112774283115,1.97994747375887,1
краситься ipf,-17.5110464233248,1.9824927355765,1
выстраивать ipf,-13.3514525717661,1.98684820136044,1
поспевать ipf,-7.82831294010083,1.99300216863353,1
очерчивать ipf,-18.7758099113237,1.99954511482277,1
закупать ipf,-13.2446713744678,2.0147251748965,1
подзывать ipf,-12.0021934733535,2.01555642824979,1
разгоняться ipf,-12.0021934733535,2.01555642824979,1
соблазнять ipf,-13.9915526689268,2.02277847891022,1
копировать ipf,-15.3277605583203,2.02992324709742,1
калечить ipf,-18.7076481292456,2.03028469444387,1
сокращать ipf,-17.2046883460545,2.03177424352262,1
перерабатывать ipf,-18.7151129655639,2.03351155286656,1
разбегаться ipf,-6.52348376122281,2.03591011489554,1
опадать ipf,-14.6031648507459,2.03975357568326,1
приучаться ipf,-18.6186225714226,2.04693996916658,1
вовлекаться ipf,-18.6186225714226,2.04693996916658,1
облегчаться ipf,-18.6322267458884,2.05352420264793,1
обостряться ipf,-13.8668761580906,2.06987938643577,1
наслаждаться ipf,5.57179633870867,2.07431819310376,1
молоть ipf,-13.0884953756279,2.07446578293019,1
переселяться ipf,-18.5240892984271,2.08133087066459,1
смазывать ipf,-13.142075215477,2.08398292801597,1
прикидываться ipf,-14.3207480345618,2.09181210899473,1
отбрасывать ipf,-4.82424376252255,2.09276416510325,1
растрескиваться ipf,-18.4886435804532,2.10750329047308,1
укорачиваться ipf,-18.4886435804532,2.10750329047308,1
стлать ipf,-18.4886435804532,2.10750329047308,1
подбрасывать ipf,-0.00768092609986648,2.1120182630146,1
окупаться ipf,-18.4697369258541,2.11438147077268,1
острить ipf,-6.30427397739115,2.1174019239191,1
поить ipf,8.01845107556647,2.11749112515729,1
горбить ipf,-18.4319236166559,2.12813783137188,1
размывать ipf,-18.4319236166559,2.12813783137188,1
красоваться ipf,-0.814327682018885,2.14358743629279,1
оберегать ipf,-12.7454120139738,2.14413299687075,1
расходовать ipf,-15.4468511191726,2.15812841042929,1
оговариваться ipf,-12.9230706666845,2.16120152404517,1
бурчать ipf,-12.9230706666845,2.16120152404517,1
вариться ipf,-12.8852573574863,2.17495788464438,1
трепать ipf,-8.48666653218348,2.17523157254939,1
оспаривать ipf,-14.320817300306,2.18410345775619,1
расплачиваться ipf,-12.1287683986757,2.19304716372556,1
распирать ipf,-9.86923551614036,2.20103950304508,1
обновлять ipf,-16.6386697371089,2.2026332997574,1
отвлекаться ipf,-12.3337117040885,2.20334493501945,1
воротить ipf,-14.8066600060207,2.20864630193156,1
изображаться ipf,-7.35749775291587,2.21489975761727,1
надоедать ipf,-9.31434611942421,2.22241575509596,1
расправлять ipf,-16.6156771784769,2.23104643453348,1
воплощать ipf,-16.5569184572885,2.23128517799403,1
вскидывать ipf,-15.1903620950151,2.24112362882872,1
чихать ipf,-14.0062324450107,2.25026256471016,1
расслабляться ipf,-15.1849052640956,2.25809174568892,1
вскрывать ipf,-15.2573917585438,2.26073071047509,1
срезать ipf,-15.2310202676264,2.26438203235201,1
расползаться ipf,-9.22218043765298,2.26922271580325,1
глохнуть ipf,-13.8983002325886,2.27379601973247,1
мычать ipf,0.991280222595549,2.27875792377059,1
выноситься ipf,-13.8439478600156,2.30684661984056,1
заботить ipf,-13.8439478600156,2.30684661984056,1
высылать ipf,-13.8061345508174,2.32060298043976,1
выхватывать ipf,-6.27432319969081,2.32355064430559,1
распоряжаться ipf,-1.52486408353563,2.35247645617452,1
обрываться ipf,-8.27837494624692,2.36054485341266,1
заедать ipf,-8.25946829164782,2.36742303371226,1
отстоять ipf,-16.3655208720883,2.36761517262307,1
зимовать ipf,-16.8622064868379,2.37328707416135,1
сжигать ipf,-9.49713700124934,2.38501401931609,1
наращивать ipf,-14.9385514566226,2.38580262178326,1
развлекаться ipf,-14.8818314928253,2.40643716268207,1
упрекать ipf,6.95359762241009,2.40973149352726,1
поощрять ipf,-13.1726775877485,2.41000663225901,1
проникаться ipf,-18.143624247755,2.42966523801711,1
щадить ipf,-16.7168592281755,2.43996124184995,1
ласкать ipf,-7.29566776912569,2.44243542665598,1
поправляться ipf,-16.0000126011896,2.44395956871026,1
опрокидывать ipf,-16.0786384337853,2.44995590855508,1
множиться ipf,-14.7648250533466,2.45249171563595,1
выливаться ipf,-14.7648250533466,2.45249171563595,1
редеть ipf,-17.456352721772,2.45562985871639,1
иссякать ipf,-16.0067049047839,2.4897541723268,1
метать ipf,-6.11463914950109,2.51686739343733,1
вовлекать ipf,-17.1747727636022,2.52450818086746,1
грохотать ipf,-6.3845775026708,2.52557217211977,1
перевешивать ipf,-17.0469225555198,2.54257406249949,1
давиться ipf,-14.3185925672549,2.54897945413808,1
щекотать ipf,-11.5947079331005,2.5555699020337,1
подтрунивать ipf,-15.7914721029147,2.55791408420539,1
расцветать ipf,-6.1425749469264,2.56799905380819,1
срывать ipf,2.44928160238354,2.58599223435651,1
затеваться ipf,-15.6857022466777,2.59813681143133,1
заползать ipf,-15.6857022466777,2.59813681143133,1
ухудшаться ipf,-15.6667955920786,2.60501499173093,1
перемещаться ipf,-4.10414044579943,2.6087862017068,1
провожать ipf,41.4176789126073,2.61677416979618,1
перемалывать ipf,-15.6289822828804,2.61877135233014,1
прикидывать ipf,3.48039984201553,2.63216450748334,1
причислять ipf,-16.7260434962075,2.6472501763694,1
приобщать ipf,-16.8559324616811,2.64958009217562,1
грозиться ipf,-4.69813958457564,2.65155419075038,1
промывать ipf,-16.804514978017,2.65675221929348,1
изобретать ipf,-11.4073659873911,2.65722377279384,1
выползать ipf,-14.6372909041985,2.66028978639231,1
вытеснять ipf,-17.7454600098055,2.66714135519216,1
претерпевать ipf,-16.7280822535986,2.66764597380765,1
простаивать ipf,-12.7738436921362,2.66872954868307,1
скрести ipf,-5.96269783753531,2.67287978299101,1
подсчитывать ipf,-12.6169402448026,2.6905069633086,1
уродовать ipf,-18.0064191640711,2.69108176437991,1
просвечивать ipf,-11.3431025297472,2.69597568199389,1
худеть ipf,-16.6798384671808,2.70385312681903,1
заряжать ipf,-17.9435906141185,2.70855975237542,1
проповедовать ipf,-6.8845919398725,2.70955819340056,1
сосредоточиваться ipf,-17.9120911261148,2.72119945288357,1
наделять ipf,-16.6065794400087,2.74378190722672,1
обкрадывать ipf,-16.6065794400087,2.74378190722672,1
льнуть ipf,-11.1920545279936,2.74672791139635,1
карабкаться ipf,-6.99248501105167,2.74815046557587,1
сбивать ipf,-1.59533602042574,2.74862201907622,1
избирать ipf,-16.5876727854096,2.75066008752632,1
мямлить ipf,-16.5687661308105,2.75753826782592,1
хмуриться ipf,1.2729176171775,2.76210532923517,1
дублировать ipf,-14.4874783751197,2.77380473627152,1
выбиваться ipf,-12.3926332158769,2.78118797311875,1
перегонять ipf,-12.4000980521952,2.78441483154144,1
оканчиваться ipf,-11.0410065262401,2.79748014079882,1
разливать ipf,-0.189356958215821,2.79796478686437,1
накапливаться ipf,-11.022099871641,2.80435832109842,1
пустеть ipf,-11.022099871641,2.80435832109842,1
взывать ipf,-7.61584080979825,2.80764819562888,1
отрекаться ipf,-9.57882851445417,2.81852156816624,1
охлаждаться ipf,-17.671039798775,2.83544791519695,1
дотягивать ipf,-17.671039798775,2.83544791519695,1
выручать ipf,-10.2457009910488,2.8508490013721,1
экономить ipf,-14.8608016092364,2.86799603908817,1
умалять ipf,-18.9129196502123,2.87271037188781,1
вставляться ipf,-17.5274566333397,2.88942700302211,1
разбиваться ipf,-12.0865602304073,2.89602432906865,1
приливать ipf,-17.5085499787407,2.89630518332171,1
затачивать ipf,-17.4896433241416,2.90318336362131,1
склеивать ipf,-15.5778158773022,2.9099645129902,1
вдыхать ipf,-3.79458087622153,2.91790372759923,1
забрасывать ipf,-7.30230298801033,2.9192576931561,1
загнивать ipf,-18.7882431393761,2.91981127941336,1
пролетать ipf,-6.74582120748277,2.92318808988486,1
приспосабливаться ipf,-17.4329233603443,2.92381790452012,1
перекрывать ipf,-15.7771279848086,2.9454734421187,1
предписывать ipf,-14.6534113879964,2.94626337967464,1
перекликаться ipf,-6.52098731663864,2.94972256264075,1
отделяться ipf,-11.942977064972,2.9500034168938,1
обгонять ipf,-8.17867139554063,2.95732007664136,1
сетовать ipf,-7.77194139513246,2.96446392140004,1
выливать ipf,-13.8945229513471,2.97098182815344,1
веять ipf,2.34138171334068,2.97877348609068,1
вклеивать ipf,-18.5919169921061,2.98109301099234,1
сужаться ipf,-13.1510205891736,2.98769033703889,1
размещать ipf,-14.2059598562012,2.99225126732857,1
нагревать ipf,-15.4896299987992,3.00242546627525,1
крепить ipf,-16.0497071572077,3.01564300982104,1
преодолевать ipf,-16.7371465980765,3.02149033074025,1
развращать ipf,-18.4483338266708,3.03507209881749,1
отображаться ipf,-18.4105205174726,3.0488284594167,1
выправлять ipf,-18.3727072082744,3.0625848200159,1
вслушиваться ipf,-2.0878313086752,3.06862043755634,1
примерять ipf,-7.50982105700857,3.0689012918094,1
подливать ipf,-14.1254440490557,3.08366586604195,1
представляться ipf,-12.8827609129021,3.08877033238959,1
посвящаться ipf,-12.8827609129021,3.08877033238959,1
сверлить ipf,-9.48396668737772,3.09528706534274,1
тускнеть ipf,-12.8638542583031,3.09564851268919,1
перебираться ipf,-16.8289684749838,3.10350838052872,1
выбивать ipf,-8.58797561573665,3.10425829614826,1
робеть ipf,-14.922128455668,3.10748104377864,1
разрушаться ipf,-12.8071342945058,3.116283053588,1
втирать ipf,-14.0582936080388,3.12675119935293,1
отпугивать ipf,-14.098269273422,3.12968411095736,1
проливать ipf,-11.2623212298445,3.14714668729241,1
ухмыляться ipf,-11.2284849026089,3.14757115074664,1
усаживать ipf,-9.85795155837289,3.1707414987263,1
угасать ipf,-12.427055097643,3.17477658442321,1
наталкиваться ipf,-13.9472212716685,3.18043634035982,1
манить ipf,-5.34693348624461,3.20049461028488,1
изгибаться ipf,-16.506891485507,3.20183109282484,1
охранять ipf,-6.74071104013793,3.21331044603562,1
списывать ipf,-13.7823638604099,3.2288775492753,1
заболевать ipf,-13.8036381062332,3.23441542818497,1
отлетать ipf,-10.7153769680269,3.25044503133026,1
грузить ipf,-5.23283312942291,3.26288582786526,1
втягиваться ipf,-15.0116816304348,3.27210234833006,1
отказывать ipf,5.4276908756291,3.27330423086785,1
отстранять ipf,-16.3065883562744,3.2764447215488,1
прорастать ipf,-14.9927749758357,3.27898052862966,1
подрабатывать ipf,-6.04210203650438,3.28288649152354,1
колотить ipf,-8.24163170434866,3.2833281906008,1
преподносить ipf,-14.8460181131542,3.3039245905613,1
провоцировать ipf,-17.5484682077116,3.31370717823965,1
жаловать ipf,-10.3794707408125,3.33066464509305,1
рассыпаться ipf,-14.7977743267364,3.34013174357267,1
отталкивать ipf,-10.683174376424,3.34301656732832,1
всматриваться ipf,5.60058042089076,3.35681311356014,1
лопотать ipf,-16.0836068255194,3.36699521472298,1
одеваться ipf,14.7057867395113,3.36867014715728,1
изготовлять ipf,-8.12880027491781,3.38817712169295,1
усваивать ipf,-15.9293851265196,3.38871241823193,1
белеть ipf,20.8016401832536,3.38990475282195,1
обводить ipf,-14.6867019903661,3.39381688457957,1
вызываться ipf,-14.6867019903661,3.39381688457957,1
уговаривать ipf,30.1774513418947,3.40378652947361,1
олицетворять ipf,-12.4342241056478,3.40495104225048,1
холодеть ipf,-11.8582187831068,3.4145063193373,1
оперировать ipf,-5.77138474351277,3.43444366477768,1
умываться ipf,-3.67786508244069,3.44169638498893,1
сушить ipf,-0.958593654013409,3.4446390785384,1
прикрываться ipf,-13.7079717952074,3.46237556067791,1
морщиться ipf,-5.76158402296068,3.46645211566746,1
опережать ipf,-18.3312687599243,3.47541892318184,1
нагибаться ipf,-15.7511623491324,3.4854828925498,1
гнуть ipf,-9.91247350827281,3.52028603400695,1
зажигаться ipf,-10.2234027445619,3.52542476552269,1
обогащаться ipf,-15.6264858382962,3.53258380007535,1
зачищать ipf,-15.6075791836971,3.53946198037495,1
совершенствоваться ipf,-15.6075791836971,3.53946198037495,1
строчить ipf,-10.1666827807646,3.5460593064215,1
обниматься ipf,-4.70687972323307,3.55953481276765,1
отключать ipf,-16.823087544217,3.58037575894272,1
метить ipf,-12.0857918360086,3.60063678056881,1
торговаться ipf,-12.0124588109026,3.60726044490709,1
подвергать ipf,-13.6678523340362,3.61328407097382,1
оформлять ipf,-4.22647479810426,3.62115860344245,1
очищаться ipf,-16.6909461970625,3.62424980804559,1
забираться ipf,-0.417306880704913,3.62445359985809,1
зажигать ipf,-1.69483768515533,3.63127042374611,1
выгонять ipf,-4.5065765940005,3.63414844149161,1
упрощать ipf,-17.9253612121815,3.65828540631375,1
мерзнуть ipf,-0.320327358956812,3.66777266887075,1
обнажать ipf,-17.7170399294813,3.67067636848708,1
врезаться ipf,-16.5662696862263,3.67135071557113,1
вещать ipf,-7.77185720328591,3.67393527239432,1
злоупотреблять ipf,-12.4066758346676,3.67570618135508,1
управляться ipf,-11.0851923828714,3.67928834300761,1
затягиваться ipf,-5.6844768803614,3.68454536766423,1
разбавлять ipf,-17.7364999012297,3.72279399631542,1
освещаться ipf,-11.0006967724577,3.72504894914323,1
переступать ipf,-17.5396204368104,3.72507991976646,1
выплачивать ipf,-16.1182519913685,3.7363870846623,1
вырисовываться ipf,-10.9628834632595,3.73880530974243,1
сбрасывать ipf,0.221797471599078,3.73959511362877,1
покорять ipf,-14.2961206195838,3.7521257740184,1
объединяться ipf,-12.9333360042337,3.75290554070247,1
процветать ipf,-6.84695836647894,3.75837922970412,1
настигать ipf,-12.2351117875767,3.7590845474114,1
меркнуть ipf,-12.2047633146967,3.77606776643329,1
распускать ipf,-13.2709230896973,3.77909258093655,1
перечисляться ipf,-17.4871468795574,3.81699581136652,1
тереть ipf,-5.95263367658307,3.81810143190117,1
притягиваться ipf,-17.4682402249583,3.82387399166612,1
воздерживаться ipf,-17.4304269157601,3.83763035226533,1
рассеиваться ipf,-14.7111554873328,3.8405730458148,1
запираться ipf,-8.52675672222685,3.86387888074679,1
кормиться ipf,-7.20527327043067,3.86746104239932,1
разлетаться ipf,-11.9215739657887,3.87069404493862,1
исчерпываться ipf,-11.9215739657887,3.87069404493862,1
править ipf,-0.97993822323206,3.89578999341578,1
перечислять ipf,-15.2954143251992,3.90704880980342,1
вбегать ipf,-18.5516072383237,3.90866181933676,1
раскаиваться ipf,-12.9860343245551,3.96236005290885,1
запрягать ipf,-18.4080240728884,3.96264090716191,1
устраняться ipf,-18.4080240728884,3.96264090716191,1
восхищаться ipf,26.3348607461304,3.97877894996088,1
прислушиваться ipf,46.2453649031695,3.99473156543687,1
разводиться ipf,-14.1237537104935,4.0140972804714,1
сбываться ipf,-12.8424511591198,4.016339140734,1
пугаться ipf,-5.25180339149151,4.01965060786648,1
красть ipf,-2.6527432317643,4.01999741105952,1
сравниваться ipf,-12.8235445045207,4.02321732103361,1
перехватывать ipf,-15.3264947545619,4.06524661439743,1
вкалывать ipf,-12.8978585500531,4.07126627267829,1
тратиться ipf,-14.6693205346587,4.08441845951919,1
жарить ipf,-0.43008686520719,4.09862850189715,1
распространять ipf,-8.60536407257893,4.09878193309472,1
избавляться ipf,-13.8554940342221,4.1151772758221,1
закладывать ipf,-10.857367506414,4.12203496023332,1
подталкивать ipf,-7.56720267726338,4.12984026217989,1
задыхаться ipf,-4.42383951433649,4.13527962181087,1
гнаться ipf,-2.92228374469309,4.13554405503306,1
вытягиваться ipf,-15.1149550420877,4.14569206884932,1
отбывать ipf,-2.62813407544017,4.15055799046744,1
искажать ipf,-16.3461963599604,4.15069264122398,1
загораться ipf,-10.3685111088889,4.15516907233757,1
усугубляться ipf,-13.7633283524508,4.16198423652939,1
натягиваться ipf,-13.7633283524508,4.16198423652939,1
вредить ipf,-15.1184428964434,4.16225082441699,1
разливаться ipf,-8.32243194951836,4.16858156257594,1
сворачивать ipf,-12.0199115747912,4.17882030549078,1
лопать ipf,-16.9199185488282,4.18714050689088,1
справлять ipf,-5.94074760655467,4.19771129635949,1
затихать ipf,-9.57177663727389,4.20907087768948,1
ускорять ipf,-16.2623016205295,4.21734542703819,1
усаживаться ipf,-5.16276557450031,4.21874169768394,1
доноситься ipf,56.7070553860971,4.22378265621301,1
сообщаться ipf,1.97067824284995,4.22487861933668,1
вспыхивать ipf,27.2248825695795,4.23150793662622,1
подхватывать ipf,-5.36927223142294,4.23637190485922,1
чесаться ipf,-8.0843155110876,4.2569515518991,1
предсказывать ipf,-3.89356708062697,4.2616712700207,1
расстреливать ipf,1.63891099954598,4.26385384857352,1
запаздывать ipf,-13.370880453797,4.27665625436,1
разрезать ipf,-17.3435062777099,4.28544398250519,1
плести ipf,-4.90890311766213,4.29709266380022,1
прощаться ipf,23.2977019457313,4.31212553208903,1
косить ipf,-9.47795944480449,4.32297398298445,1
бриться ipf,-2.48092928812076,4.3244061460704,1
угадывать ipf,7.54106774688673,4.33577070927954,1
являть ipf,-8.02053397409655,4.3422122966641,1
влезать ipf,-7.68468666868309,4.34277927158875,1
гасить ipf,-17.0510038934081,4.34767786005834,1
расходоваться ipf,-16.5677948851181,4.35507411021116,1
забивать ipf,-1.82843438564076,4.3663636640124,1
заводиться ipf,-10.280561152684,4.39272419937887,1
роднить ipf,-15.7750373954656,4.3956440184181,1
перерастать ipf,-15.7486659045482,4.39929534029501,1
предохранять ipf,-18.376008772858,4.41984116585157,1
разделяться ipf,-15.6919459407509,4.41992988119382,1
лупить ipf,-3.52648299228799,4.42295033434024,1
зацветать ipf,-16.8531919541937,4.43100102275696,1
восклицать ipf,12.8995184560263,4.43248786180239,1
побуждать ipf,-15.4838601576319,4.44118879976522,1
прерываться ipf,-10.1830929907796,4.45299357386711,1
беситься ipf,-15.6050827391129,4.45327442812016,1
приписываться ipf,-15.6050827391129,4.45327442812016,1
заносить ipf,0.712303989551228,4.45960399247886,1
взрываться ipf,-10.1641863361805,4.45987175416671,1
светлеть ipf,-7.27746379988154,4.46405044906479,1
влетать ipf,-12.7691346955354,4.47073700445521,1
сгорать ipf,-12.7691346955354,4.47073700445521,1
осаживать ipf,-16.8131262633145,4.49096134826525,1
загонять ipf,-10.069653063185,4.49426265566472,1
лепетать ipf,-11.2498057312268,4.49845561692826,1
разлагаться ipf,-17.4508587692509,4.51447556660575,1
вывозить ipf,-5.70577627912546,4.52757775759487,1
прерывать ipf,-8.23836174282617,4.53209751786258,1
клеить ipf,-14.3205192863027,4.5483603893247,1
одобрять ipf,-4.93566509680516,4.55900633156549,1
подставлять ipf,-12.7686897326781,4.56331928829328,1
обрывать ipf,-8.96472699194773,4.57277695853015,1
взрослеть ipf,-17.9188877856348,4.58542975120394,1
сужать ipf,-17.8586799674818,4.58950553653508,1
кусать ipf,-10.1376914616104,4.59120612024343,1
выводиться ipf,-16.525959932444,4.59891952391555,1
подстерегать ipf,-12.3269433809488,4.64277930665295,1
замещать ipf,-16.7655098716348,4.64543853035237,1
напевать ipf,4.16227681938806,4.64787398922174,1
исправлять ipf,-12.9722193807318,4.64817615669221,1
болтать ipf,32.137727989924,4.65132295531108,1
распахиваться ipf,-10.9414803640762,4.65949593778725,1
мести ipf,-12.9497462142486,4.65983980814808,1
прилагать ipf,-18.1040654556346,4.67875726356469,1
проглядывать ipf,-12.1758953791952,4.69353153605542,1
недоставать ipf,-8.06743511873293,4.71633231443978,1
приближать ipf,-14.6977522838355,4.72868264911964,1
перебирать ipf,16.4796624508173,4.73152662224612,1
выдвигаться ipf,-14.0195090531482,4.73804340233737,1
переливаться ipf,-7.91667100954696,4.74146710412397,1
отключаться ipf,-17.446837125775,4.74456461971094,1
смывать ipf,-14.4398895114856,4.74812514018007,1
заворачивать ipf,-7.82213773655148,4.77585800562198,1
заводить ipf,16.7614254880467,4.7770368179189,1
реализовать ipf,-29.5666845818554,4.79520758964906,1
прибавляться ipf,-11.8812642120064,4.79826285328303,1
заседать ipf,-11.8623575574073,4.80514103358264,1
возмущать ipf,-11.8434509028082,4.81201921388224,1
протирать ipf,-10.825986082886,4.81909525977719,1
смущаться ipf,-11.3084120744681,4.82359867378527,1
наполнять ipf,4.93617959392318,4.85505472357875,1
помещаться ipf,51.1777705826349,4.86756417788014,1
копаться ipf,-0.0721909329638813,4.87035740531977,1
свершаться ipf,-18.3677143191061,4.89020971550632,1
договариваться ipf,7.41478462933916,4.89036722160469,1
ремонтировать ipf,-8.50809807708501,4.89322228917248,1
брехать ipf,-18.348807664507,4.89708789580592,1
растить ipf,-6.18334471604405,4.90010834895235,1
умещаться ipf,-0.750118384469075,4.90565932042723,1
веселиться ipf,4.12815111670204,4.91434770469314,1
парить ipf,-2.07376335329729,4.91514819864533,1
сечь ipf,-8.66061735036347,4.92456544572315,1
раскладывать ipf,-1.99576998282965,4.93386309296746,1
отодвигаться ipf,-15.34820744471,4.95871846806209,1
соприкасаться ipf,-7.32343169320676,4.96426163572417,1
увозить ipf,1.35893620587056,5.02095152211484,1
воспроизводить ipf,-14.4673181865109,5.04511381852959,1
фиксировать ipf,-16.8141576824834,5.06304868423312,1
срабатывать ipf,-13.7230185986685,5.0895530448738,1
смешивать ipf,-12.0685037800379,5.09344036434711,1
распахивать ipf,-14.9574336137874,5.12358864314198,1
подписываться ipf,-9.39263323274276,5.13471913152021,1
драть ipf,-5.22690004303647,5.1357172222455,1
стыдиться ipf,7.84854597899535,5.18700842458309,1
измерять ipf,-10.4612102475343,5.20505100716934,1
оседать ipf,-10.5959272422578,5.22830569400413,1
утешать ipf,15.2342496812452,5.22906329210658,1
загибать ipf,-14.6037148915771,5.23653844205912,1
приписывать ipf,-1.81539711900606,5.24305182974016,1
замыкать ipf,-12.9990531071378,5.27663929225812,1
ломаться ipf,-4.98905316493527,5.27920153260777,1
подыгрывать ipf,-15.8141260070029,5.28664142141348,1
выкладывать ipf,-12.2461496578498,5.30822081887484,1
подыматься ipf,-4.86200906287485,5.31388638092404,1
шевелиться ipf,38.5978372365211,5.31910562083572,1
разуметь ipf,-17.0296343675228,5.32755519998125,1
закусывать ipf,-12.3943729994653,5.33915313106754,1
шлифовать ipf,-16.6939417645982,5.34117505139669,1
гадать ipf,2.07289827446991,5.37355343211026,1
обходить ipf,5.33218379960994,5.42574465911407,1
шарить ipf,-5.9097251232271,5.42911984139751,1
возвышаться ipf,13.0781989206066,5.46346658130373,1
соблюдать ipf,-4.13998961161419,5.46962436498086,1
раздеваться ipf,-17.1455536724517,5.47148841259377,1
уплывать ipf,-11.2147084320818,5.47545524860445,1
поливать ipf,-4.87720985318014,5.49243458540444,1
ударять ipf,-2.93039914925353,5.49628829256336,1
обволакивать ipf,-17.8636483592159,5.50654484270298,1
возрождаться ipf,-16.4667435240625,5.53336651255957,1
произрастать ipf,-11.0522186120474,5.5363125167292,1
предотвращать ipf,-19.1055282106531,5.54380729939384,1
гнуться ipf,-12.2330537873173,5.56083096991159,1
осваиваться ipf,-17.517599708363,5.61844828704846,1
плевать ipf,4.17381302829804,5.61906410809187,1
обусловливать ipf,-18.8372685343816,5.64488729474454,1
чудиться ipf,12.2630915835127,5.64933440432506,1
выпиливать ipf,-17.3876207173936,5.67901160835495,1
отыскивать ipf,-15.8580212179364,5.69071151918645,1
зреть ipf,-13.2527889660139,5.70546370861624,1
вырабатывать ipf,-13.8261225564425,5.70630913828421,1
темнеть ipf,26.4575677660529,5.71061964525524,1
избегать ipf,20.4635862058161,5.7210615168254,1
пахать ipf,-8.4119774810634,5.7214159595991,1
оформляться ipf,-11.840954458224,5.72583166162745,1
запоминаться ipf,-11.840954458224,5.72583166162745,1
подпирать ipf,-10.7156810246736,5.75273463731008,1
разыгрывать ipf,-10.8641478109131,5.75616611104568,1
настораживать ipf,-13.1017409642604,5.7562159380187,1
лишаться ipf,-15.0761704871971,5.75698427183376,1
въезжать ipf,-7.51726139589261,5.8167923518904,1
изготавливать ipf,-11.6803697685272,5.82820485097994,1
теребить ipf,-12.5588128489882,5.87040530581521,1
хлопотать ipf,11.9831709107734,5.88373286433678,1
забываться ipf,-3.06087402096002,5.90918986269832,1
формулировать ipf,-17.3184029327409,5.91416259024638,1
обмениваться ipf,-4.4018957503304,5.91982252258015,1
дымить ipf,1.63132725321446,5.92352008076386,1
запоминать ipf,-6.71572649705782,5.92969707451775,1
откладываться ipf,-7.17735208318731,5.93205317129453,1
познавать ipf,-13.9206200482776,5.93302507688941,1
вырывать ipf,-9.73088295887822,5.95009054870089,1
сморкаться ipf,-10.9639724758265,5.98425666360503,1
коситься ipf,-6.8368894533327,5.98831818257072,1
выбегать ipf,-2.84619418453763,6.0197870031348,1
имитировать ipf,-15.614587902401,6.0224422476432,1
совмещаться ipf,-13.663802190287,6.02400003351782,1
топить ipf,19.0812489363716,6.02884464252701,1
поражаться ipf,-2.78200938442207,6.03719468561092,1
отсылать ipf,-16.2194954221629,6.05872668312782,1
заказывать ipf,15.1398465965906,6.05922753664812,1
зарождаться ipf,-8.11713593111745,6.07082008679032,1
привязывать ipf,-9.40590331880947,6.0718050849504,1
помирать ipf,-15.9852916404044,6.07437724127254,1
чесать ipf,-9.25542261474067,6.08426278215336,1
греть ipf,2.4373338573353,6.09430956179716,1
советоваться ipf,2.11568778556947,6.10169713149598,1
связываться ipf,7.73741336545065,6.13773537376738,1
жертвовать ipf,-14.4961702392268,6.14877338175151,1
съедать ipf,1.68844054059084,6.15309943780551,1
вырабатываться ipf,-14.584679383618,6.16964512931321,1
приобщаться ipf,-14.5279594198208,6.19027967021201,1
убегать ipf,10.5875917104746,6.22404455359087,1
задевать ipf,-2.08244689469548,6.24121613630912,1
сворачиваться ipf,-15.6680463969835,6.25443295698384,1
